hex_id,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level
8819682533fffff,OPERATIONAL,"{'location': {'lat': 52.3861244, 'lng': 4.6365752}, 'viewport': {'northeast': {'lat': 52.3874667302915, 'lng': 4.637846080291502}, 'southwest': {'lat': 52.38476876970851, 'lng': 4.635148119708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cafe de Paris,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113054793326731906903"">Shirley Tan</a>'], 'photo_reference': 'AXQCQNRkNGss2WGIK9AxfqUfi-8TDU5Ukn67ptMvSuxSj00BUh6znUthrX-vF48jU69o8CUtTwm70LRnm3kA3DjkPytpdcfaOO2aMYw1Q-vs598P1Phd-SmVPq5U425hgcH5TOLYxLxmCLl--MyN9WgfctUw3Zct8xILUKImw5HSErSfRPstEfaUkiTpBHSZ51EYIXjEQPIG8ChWKzSt7Qp76u3uJBgHaspIkymzrh-8Wnyq_6Y8Mv0V1ExTvDbiq1RmOdr8hwAbMH9p3kcMtL_il640TGsEA5Tdvoz0WIGhDNo52yfDh-FACvpBI0Tg6tbIUlT03MQMUnFgpesYnjlIPo0LpTGlxffCNm9jccSyvN3d7xoxbBimJXOTWV3M7MZCmBPuacXi54PDcnDqBrYgShTceXy0pYYsgyCG3RP8U6Llc2d6uvtzbGSc41PGmpNWL8d7RcOrdg_fd5ZKVdgdJJ-L6llbRBtCXuaxW6L7MOOKHeMI97ygRjwijOdBllIMLC4d8t-_0_uneBi59Geplxe71UE4kGWiDy7glpLOnyB7uy8OB6HqRPf0nWEYY8oJ3Eg6TAnorot8oXoBiipdRjaPYqBU6-Lh2HS5l5-FIN8AeBD3Ucs98qOVEIVwuGuG0M8Mdg', 'width': 3000}]",ChIJISOEcQDvxUcRF8t3XtvxtCo,"{'compound_code': '9JPP+CJ Haarlem, Netherlands', 'global_code': '9F469JPP+CJ'}",4.6,ChIJISOEcQDvxUcRF8t3XtvxtCo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",114.0,"Kruisweg 55, Haarlem",,
8819682537fffff,OPERATIONAL,"{'location': {'lat': 52.3845778, 'lng': 4.626905100000001}, 'viewport': {'northeast': {'lat': 52.3858903802915, 'lng': 4.628209280291503}, 'southwest': {'lat': 52.3831924197085, 'lng': 4.625511319708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bonne-Louise,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNRmAgWZd_9D9fl7DEvixxqs6aSKNhytcd-glExWKdF-4aOwYRSRrCv-a5n3uzWDNApj1LiGS0QbH2pHLvo96Ce28ZNGC3poZAwHRSFQ-0quJzvJ6prZXWqo_m6zOIFndeVsRMj0itKOvfcnsx4gWO26lfSZVFbhwNuBSfqtDN4mC3S3isqBu_dFgEDAixXwX8ORIF-v5oap-cDTSrG6ogg-E5X5kW0wPahi18TFSmiTv3OzvgtI8UgQqe0VJcP9zHdkLYBAUrXbUa0vbkrF8nJS-AAX9fRl6NpdK1J11A8czqrWLU9I8h7-sUS-eEpAjcRDbp_ejc2zNl4KJu4_NnjfxoWSqsJ0s1IF6GpTSPN6E2dClhttsIMLzoovQxDsgLKrikPIB4461fwOkyjSu7L4iolT8zYhzDoxeqbywvjidFyXaTUq-tfaE52R0vhk69TnOscXD9Qq_kwtHBRXQx1dUq8k1C7Eowz2p53Ag9v_ggir8p9Pic5RLJ4sEnUEQUwypY7WxsVBT9E31Pz17tBshvHao66Eqgvnd9ckteUNQEKfUo72VI7N35n0OM0YuzU82PyoO1qPCfohngNjh0tylCxSlHdlvpzkivwAGpiSiS9XOArNFIeOn3_J8CRNGgaz0eUtJKizGwMeJhmGfQ', 'width': 4032}]",ChIJ7zWTxBPvxUcRJuMVzMSC9rg,"{'compound_code': '9JMG+RQ Haarlem, Netherlands', 'global_code': '9F469JMG+RQ'}",4.6,ChIJ7zWTxBPvxUcRJuMVzMSC9rg,GOOGLE,"['grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",95.0,"Zijlweg 45-ZW, Haarlem",,
8819682537fffff,OPERATIONAL,"{'location': {'lat': 52.38440840000001, 'lng': 4.626501000000001}, 'viewport': {'northeast': {'lat': 52.3858112802915, 'lng': 4.627871180291502}, 'southwest': {'lat': 52.3831133197085, 'lng': 4.625173219708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lunchroom t’Schouwtje 2 (zijlweg),{'open_now': True},"[{'height': 2130, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNTVS0fC77CJ9YuKSi53MFDYIt6dYAs0ZcZbAL9YtmHCxEeaCkyHJyW4T9BpOhfFBOF-1ZIkDYnnT8jqG7xnp4bg9h0P48Jmw2Fo4p1K-CvCE2mxHDjXMuzzfSo-teS1xMjo_aPUTO3lRGxBFCb6VyrZcDt_0UyJIdSXe9Gm2ebTVpyAmx_pLfEKeEDGcoGg64x0ssvhJ3nR9jplDDheassSHW5MZ4BMM7rklvqHGHB65oBR69AwR53naKp2Dl8UGXcy8cViSp1143TwoZdyKv-R65jLhBgQiJ8Tdr2AT5jzP_xKer9Wqe4JoOA7sBEyfkxZmjtCL2YQX6WAbmAU6MkFSynT_ciJ3gor1TAik-QkxRsY9DMerSdlDXJcFEuIjQxDbS16xkp8iYChol1XDL65XHCf4gCSyR5abEywFzXv32djz3lD-szpe-7pbdLJphAX8b6EKaaKUgtUzUmNI8JWUtnjJ62YhCC175X-1v8Ux6RBVJkqYxH5pVpFPyC6YSEAUX6oN7dhFSZuUHq-VqRKF0q6rc26cm1B1WE5ono20nNCk571KVRmdl8GBgyodP_Y4gP7Fna4p-fOF1MX7V1_iD1XUoTC9p8dXRhYDW4Jr26mkTLYOWKarzqxhqPwCnCD5fAjhuePJ3zr8aGOE9plgcU', 'width': 2782}]",ChIJdzSF3BPvxUcRTYRYFqshzSA,"{'compound_code': '9JMG+QJ Haarlem, Netherlands', 'global_code': '9F469JMG+QJ'}",3.8,ChIJdzSF3BPvxUcRTYRYFqshzSA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",116.0,"Zijlweg 48, Haarlem",,
8819682537fffff,OPERATIONAL,"{'location': {'lat': 52.3850663, 'lng': 4.624550699999999}, 'viewport': {'northeast': {'lat': 52.3864629802915, 'lng': 4.625948680291502}, 'southwest': {'lat': 52.3837650197085, 'lng': 4.623250719708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restaurant - Pizzeria I Fratelli,{'open_now': True},"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104318826300521216455"">Restaurant - Pizzeria I Fratelli</a>'], 'photo_reference': 'AXQCQNTuV6KjQp5AtKGzCRwrmLhvaB6nOn53HL7FvI7vCE37MKkisgsEqjMj9Ahb0sQtcuv76VYl44LGhnub-al8aDrZnEXKREPzrLWXjzhdEkGTbIP3qVoO6dgX42OVDrFX52Ueb3YiILvsA_n_oBEDR11WRPa3O1sQNbg1nCUGrpOl3iDmJyW4eDhcpyXTS9kTzF5GRaizmILFqadQCyrnuCxm2KaZOnV7YpYirDwEN1DAQEbJT2qSscE_QrnttJN5IidLO1jCiweAUNJoGfTXu6Cb2RzIkFcpa-GF1wbTASKzBtyqzclq2rLE3GekH5lIS0LQhdJ9B2s', 'width': 2048}]",ChIJU_S6cxHvxUcRKF1Kf11aIis,"{'compound_code': '9JPF+2R Haarlem, Netherlands', 'global_code': '9F469JPF+2R'}",4.3,ChIJU_S6cxHvxUcRKF1Kf11aIis,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",255.0,"Zijlweg 86, Haarlem",,1.0
8819682537fffff,OPERATIONAL,"{'location': {'lat': 52.3850041, 'lng': 4.6247277}, 'viewport': {'northeast': {'lat': 52.38640503029149, 'lng': 4.626121230291503}, 'southwest': {'lat': 52.3837070697085, 'lng': 4.623423269708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Toko samasama,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113600800777532786767"">Patrick Van Der Peet</a>'], 'photo_reference': 'AXQCQNRquUXFJ7POzEP-oNfTVEko_GZGNS3oKjKfNaWuK4Nk6SMTXNv0zOTPpI7z0SD7vSlQC-WpYT5ZSNnXGJGFNZuGXOMoE2BClEdH2jMqSTwMxn3CH4enGR-2aN-2euU0TKolXrXh8xThGH72aYLEgcpJR0rbsEyjyJIeY5Cn-peTMP1QCzJB9n-LRhkp61X4btBKcNdGwf6PQt9X3BgjL1DmEmYkFvkpv1Au9GGrWLMtsIfxrHoLaw1jzcF2I1DtxLpOJxcVvlfU3MoVkROoVjJNrfzV5T3k2Vj9SfotUPYeJc9mF_TjlXMnHJIxrc13uquvW_2ZWpxAhWP3Q7nfBL2DGs89Mwg07w6O7sO5sRTy9d9KTtCpI6A6MTIVLW7bBVNRWSED2qVcP6vnok0KPgAx7X8Jz9tDkZa3ozdsoYQ4WKOa8-Bh49n52YmOchbjZYgRkkpmKr1Yzl422FYygFVdkAMlIDElPfFjc_5cDCEWWKISJGwD3lYaH-_HRUr0E7ovnOo1VLGagaQCWQ5p01j9z5AE0mbwcq17bCp17WpV1G73rfOyPf1sGs_RqGGnidKUfF54DpqL0K-S4vpJhpSe9XeI14R3uDHZSw7IbMtLSXWu15257bzC3zV6HfSLvAoW0Q', 'width': 2048}]",ChIJ6xk9fgDvxUcRMPUhJhntLKI,"{'compound_code': '9JPF+2V Haarlem, Netherlands', 'global_code': '9F469JPF+2V'}",4.5,ChIJ6xk9fgDvxUcRMPUhJhntLKI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",93.0,"Zijlweg 82, Haarlem",,
8819682537fffff,CLOSED_TEMPORARILY,"{'location': {'lat': 52.38412890000001, 'lng': 4.628089699999999}, 'viewport': {'northeast': {'lat': 52.3854271302915, 'lng': 4.629391480291501}, 'southwest': {'lat': 52.38272916970851, 'lng': 4.626693519708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Averdijk B.V.,,,ChIJaaxoiQ_vxUcRGBss8kULN6A,"{'compound_code': '9JMH+M6 Haarlem, Netherlands', 'global_code': '9F469JMH+M6'}",,ChIJaaxoiQ_vxUcRGBss8kULN6A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"Zijlweg 25, Haarlem",True,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.4006007, 'lng': 4.6444974}, 'viewport': {'northeast': {'lat': 52.4018641302915, 'lng': 4.645880580291502}, 'southwest': {'lat': 52.3991661697085, 'lng': 4.643182619708497}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lok Moon,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106593788622797462353"">Martien Brander</a>'], 'photo_reference': 'AXQCQNTBYYSuO8019TdX6sJAdcEmlfSP8thuzS5j-Ui6XDetpjZcUfCP-YcNQParKg7iXGHeFueKICpBtjpS9F9W6J9X6vkiT-IQGGy9CBH-FitdYdkBOXp0lvXeioUPJ1k9UvUkjIshNMktJMlFYLvCam3feKz-dkOyK4lsGMQ2G_WxFrbi3yMWlIOM_qTZqDuZa6ZPMQwMukFhEMJkJfBknr2uUqDSW7B9E09ExeDd7PhVEArhWeGPxuLRNS5jXVm3ObUTFaBVLPxvvx8p-wwuShusWJTLWZkMtzGAcNHc2Q4XqHAuJIyKR2nEh5UHmOzerQ-63LdbGkFo9JQnI_SEhbqYcR5V4hOiXr2hNYLXYqepnieb_d7xEPZVprDlwdDnNng9feBt3GpB482FpBmyRQ9wh12SRuFAifWrz1KOUQ81y4uPIy7U_m86IJUQD7bsfLUg6yF8u3CDt0MTYm5IfeuLwWKhLqlnjWSpiG4SGek-tKidRHJmxG_tK7rpCIRjKtJH87pcIbbog33GDYOIhjlmcmea2Ymsshg47KvT8vDzmVBCcATa0joiPCkJgFHkKko1obCOCURiOTFPUKoGTm0I6WRS-W9FKx6CwZ8ZjrDEu3pK9hRmp5pPgC752TC6VkRZQA', 'width': 4000}]",ChIJhQdGrJ3vxUcR1xltbIQOzTo,"{'compound_code': 'CJ2V+6Q Haarlem, Netherlands', 'global_code': '9F46CJ2V+6Q'}",3.8,ChIJhQdGrJ3vxUcR1xltbIQOzTo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",186.0,"Rijksstraatweg 23, Haarlem",,2.0
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.39631, 'lng': 4.6429293}, 'viewport': {'northeast': {'lat': 52.3976721802915, 'lng': 4.644183830291503}, 'southwest': {'lat': 52.3949742197085, 'lng': 4.641485869708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kwalitaria Reko,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105120029600420397990"">Hermes van Amstel</a>'], 'photo_reference': 'AXQCQNTGYb6tSD9dCUFS2X4x-B8xDbU1AC7WvVeB5KeKBkZivEKWFVPtQKDmmf9kzuiBId3sdywK1FAIfD8e1OxcHxZ0mmjP1kdCTYTp1Vr9p54du5hjmfGCu5Kk8wG4KZLntLXXRrct1kBV8M23SpYpHS-_jLu0RYJ4VR5QdL2lHoQreboJPWprcGBXqPHSeOjUpDfP_D6OMBdsWZvrHRLVOD7fy5DRoejZIlaqF8ci5WYi8OHKzXYeYqr-zmX3BGxH_DMrd9g0nfl1Px5v-TXuub28DYOEH8YpnO-bzAZIpu3jp-v7AvLlpOefadhPNKu3y-okQQEkulxq9sKcMm__oU-0S_4IQakYxa2Ep2REXKrqjDjb1NCp-befJw6vYOb89q-IWscAm29g8UoVV6adWbQ91LkqP0nVQR-da0yfmUhjL73bETOxxVWmXRyAbtSf7UWm-vdtdb0vILAE0WJjkHgokyTDTe3HhGUiA1cTOGRLs_jJ9u-n52fM0yIvf9ibcTsg_KdQ3dUCG9Qc1-1vsrzdtD7aROPvGkiaH9IyuoSuB--kEb6YBMAL6MGO9-m04tQzLu5pXX6Apu3Hd9vPVKG3lwfs7HtJCF3-g_nUkCrmku8ZBXjKKXkHrCJ7Vl4o', 'width': 4032}]",ChIJ-eePQnbvxUcRl9WCETZVYSA,"{'compound_code': '9JWV+G5 Haarlem, Netherlands', 'global_code': '9F469JWV+G5'}",4.2,ChIJ-eePQnbvxUcRl9WCETZVYSA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",389.0,"Generaal Cronjéstraat 164, Haarlem",,2.0
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.3995962, 'lng': 4.644657700000001}, 'viewport': {'northeast': {'lat': 52.4009508302915, 'lng': 4.645930080291503}, 'southwest': {'lat': 52.3982528697085, 'lng': 4.643232119708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Khao Thai,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116865728534074092259"">Anna Pond</a>'], 'photo_reference': 'AXQCQNSKuU3HfBISrT2NYtn_WX3ZloBYcMJ7UpN7A1mZ4rAUo02th0AA4W2qD5hLGENi8E_wEg2I9G9_q-ppvZfQli9PchoKDPIPwKYnWRHBY6nG3WqUBPv5ga9MIzun0qDYFVDAVyab4oHMjyd2ck1BYqHiz9kpen4romDGRQxcncpFKbcIwlAaigvZFMuZd_41Tk_EF1nIz8K5qnP6Vt0QSnGlW7d3GrgbkskfViPBipj48ujxYCSS7hE5NjdtElFp0lYdbXWPsqqyjE9ue3BzzS6MGc4JexyOjMojb8E8jWBVxPsbVojWm02KGrtS9UTi0L4A2y3MJYI0E6VKdWkrRdVDnfB7Ug_Q79qCAKE7JvntUyppaeglUE2LY7-u87VvRkFvc6jcsFBYC8VQaWRSsamC2OgP2Tp8A7NJDwq5Hqm3A5V1qZCkRQ3HJUaue_QqFeBVSra6illCn4V1-9ar1lbFOAoNghOc7zNotYVZlyDtUoQn_2W2MpEEshLtNvM4CSOyGtsLXF75VY4bVfskmQbeyCNwYDhHGyiBR-lKO0lJoJuXACij-WruM8YhaRsoYdAhFH7IZLnYmnHbxLo2HGgUwsg-2e9Wd5JufDUut0iu2fe7fWS-qQSI-GeF-fy6lnTTBmlc', 'width': 3024}]",ChIJRWuioZ3vxUcRTH31k4EAXTw,"{'compound_code': '9JXV+RV Haarlem, Netherlands', 'global_code': '9F469JXV+RV'}",3.7,ChIJRWuioZ3vxUcRTH31k4EAXTw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"Rijksstraatweg 6, Haarlem",,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.399131, 'lng': 4.638221}, 'viewport': {'northeast': {'lat': 52.4004571302915, 'lng': 4.639653380291501}, 'southwest': {'lat': 52.3977591697085, 'lng': 4.636955419708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Toffe Snacks,{'open_now': True},"[{'height': 2272, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106934351102037771507"">johan nijenhuis</a>'], 'photo_reference': 'AXQCQNTnQo6exP7NsnbNbk_Haiwi6WtF2hhv4M-pRujJrVE5maXH9BmXBw0Vx8wvkLAxJfB4zaT0AdgdXIiqqTLU31MziM4kHiHc7ibvERG_5dQ9QOmrbI0h5Ywhro2XquhILavMa3WaM951OhGNA9IBxKpPP5UrruhDzDwhyl7F2SX5YvBs-LC5wCqt31sOj3oSBQakE6NrbspuBX31mt-j9VHdfdBK8iM_0OegxWvYkGps247O6SRXHev8Uq4ULObim8ZZnfv30XE79F4EuGblo33_Kux20yH5eGh-fjr0KSkA9XBZ0JasKt23F706uNEson-5pRehfL3REIT0vjvIjHUd5q6qB-q7Fc23VPZEjghNF8lystQ_IZcof4HmoS_JjVfTJ2FnukkphWqh245rZFmUSO2PTRykV7TNoBcl7l3DyuCPRXEE8jO6-YNNBBKcyzAI1BcYMq_g85ihCknkUhmQNRm2isdpt5uyaWR5gSVGdaJetwprc2sTG8umHJXMVcvpARDSJ8Hbi8vfrH2oPzwCDx0xSxGmdb2R99tHgl316XUzNBFCoDwUKHPD0I0i7-75090iJGuzyXt86emWp_tcuShQwzGHDbuKy6XA72X0j6ETdzXLL0aop_VVxOZweBfJoA', 'width': 4608}]",ChIJMQhazZ_vxUcRfnzD8pj5RiQ,"{'compound_code': '9JXQ+M7 Haarlem, Netherlands', 'global_code': '9F469JXQ+M7'}",4.5,ChIJMQhazZ_vxUcRfnzD8pj5RiQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",98.0,"Kastanjestraat 42, Haarlem",,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.3975318, 'lng': 4.6431774}, 'viewport': {'northeast': {'lat': 52.3988724302915, 'lng': 4.644576230291502}, 'southwest': {'lat': 52.3961744697085, 'lng': 4.641878269708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Hasret Donner,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110934739879036972433"">Fleur</a>'], 'photo_reference': 'AXQCQNRhBUxShbu6ciJE-4Amd3gqXcQ3hIxnd3YiKdfRoqzWxRV-0hHE7sdvuytEBwVlPaG0kBfemR9qEubbMTLkP3X2AeDyHtC6EgzmgBconc3eDpxwBFnPyp3OkMxanffiVXbILTWWWXIVgxgVqD-Hz5k193Mm4XiSNCZwQiLCXLYQUVBM69-UNiSi9hAbA_QWoQ2pfjDVjHieS7VVPaWVpnuSND4iPkD237fc0DkYflnaJL0vy5OvbTabNq2sF_pMWChwzW9pUMkU-ydXqxHL-qFu6WP4x5NPLzJr_pkiBO2g5ev9SsyMOZIBTz9B8IAnJkoBxQzZAE8tFnZF5cOlqmNLs5ReEvE2TsQ1LZp6_pIhw7VHRYCsAbGxrWRFtWQbC-S7XQc47-xojqalfCbkf56I2DQWAF7fJcMTk4wPdURO3VYRDPplO9iM26iv-wkGo46E1Kg_ot7cVFgSx0emgeo-bNBPC4CmlfNWkcTdAuG1gH36qb610J6c6mN2b5tyQpFBLMTFnQXf5pQ6E2nLgybMPDwV566xdQIH46OD9UE3tbFkQNxCIfcp-afmU1UOaEHoP3xh3iXzhb8s34TdobBLGeqj-WD0oTHkraOElBWtQwEHYC6TpBOg-I6SbKEaq2zIiQ', 'width': 3024}]",ChIJncXLi7bvxUcRya-AyS_QmbQ,"{'compound_code': '9JXV+27 Haarlem, Netherlands', 'global_code': '9F469JXV+27'}",4.5,ChIJncXLi7bvxUcRya-AyS_QmbQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",43.0,"Julianapark 54R, Haarlem",,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.39935389999999, 'lng': 4.644941900000001}, 'viewport': {'northeast': {'lat': 52.4006395802915, 'lng': 4.646253180291503}, 'southwest': {'lat': 52.3979416197085, 'lng': 4.643555219708499}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,De Snackerij,{'open_now': False},"[{'height': 2269, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114164055113401758649"">De Snackerij</a>'], 'photo_reference': 'AXQCQNTMSvLbLC-j28Hc8bUB6Enzy4h8hLrSSf4d_GUSUZ2p36tzGVl_y-eJxhHRHnuPsefYg4yEkfUPKO2QVwgmRFySRlpT6OvOAGOPZ6XjN0jLcD-DI1ysiIFIt6i8gnJw_5ZNiiI95oogeSiWrA1X4e4XP1AsxoGJiqFbVvfhJQoCuzNeVwInSoLeya21Bhe5xZkCivBtGcIPnwPEn1nAhtE-fKYM56VwqC1PmyJ0PUgA-lLfPtI6kDgVuzqCSv3A7lrSVKdjBZg3nOiNBB-PeGzLZRc56v1HpSJhBRQHMyfMKuhSfJ1sRFmwbRTzyVsvJ7MZf686c9E', 'width': 4032}]",ChIJ-2RhdZ3vxUcR8Eso7q8F8uQ,"{'compound_code': '9JXV+PX Haarlem, Netherlands', 'global_code': '9F469JXV+PX'}",4.5,ChIJ-2RhdZ3vxUcR8Eso7q8F8uQ,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",60.0,"Floresstraat 5, Haarlem",,
8819682539fffff,OPERATIONAL,"{'location': {'lat': 52.39935429999999, 'lng': 4.6450938}, 'viewport': {'northeast': {'lat': 52.4006208802915, 'lng': 4.646417880291501}, 'southwest': {'lat': 52.3979229197085, 'lng': 4.643719919708498}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Grill House Lokanta Haarlem,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100933195299754778401"">Anastasiia Korableva</a>'], 'photo_reference': 'AXQCQNSg3_oBh9ErqiI01df4iRoI9TC5NTA_HAUL1BpM_gOjyg_liekcUlIa_41FK7zNtXuENVl6VC1gKUwr1gl_Ru6qxHuybnw9wDeeKSKgi_Dnb9ncIPvJyuRcf0idTMkUYuBPslFoOn-Va0p61jxFfPwIiE2T3DiRN_oH-hOsQ89fwWATkiY7agxQZSDUj-BMmOkIxJ8nDlhTASXRKIIB_MgVhbWOmf3Lb42CEJb4zilNB8H7JZJJaQR6ph0Ax46-R2_FuPpaasAEb5myXJBry0phxaFdeh-ibvTbC0Nd_N_ygA3-a0FdnQlvKMyilK3DN7l_Qmbi7gACNvL5ePJbQ6K7Fbyf2rEYtkvvFRIV719XDz-UM5E9Fl0WgXeCIrPlgnKbNc1hnc6HZ4nKMp9Kq9bp7MKG40GmoaCxec4GfAnkAd2DBF0dbY5CVKbMnkgV7082REsXw0tyh_DkB2HUijjG0PKrWUp22xvSEDXgCNg7DudYZAadtv4lgb8VtZJv1p3XWhnX0G6xgCdL6x6VcRzFvZNK0ttIJOLzTZmwtlfWTSRyC1SGKthxGPQMzCVfnXlyxKlTK6W0aFdZhabY-PRABwFu8PWKeo867OT3hBEzFe57T76PA8xYsXidPbX_vRNQjski', 'width': 3024}]",ChIJqaWN5DbvxUcRakp3wuIMunM,"{'compound_code': '9JXW+P2 Haarlem, Netherlands', 'global_code': '9F469JXW+P2'}",4.5,ChIJqaWN5DbvxUcRakp3wuIMunM,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",59.0,"Floresstraat 9, Haarlem",,
